Id,Class
3301,0.083198
3302,0.047599
3303,0.054855
3304,0.025591
3305,0.091163
3306,0.065007
3307,0.059515
3308,0.039857
3309,0.267110
3310,0.535750
3311,0.038480
3312,0.613260
3313,0.085286
3314,0.053366
3315,0.045059
3316,0.028803
3317,0.062342
3318,0.036574
3319,0.040171
3320,0.072301
3321,0.047098
3322,0.044958
3323,0.071240
3324,0.087038
3325,0.048727
3326,0.030612
3327,0.064283
3328,0.049792
3329,0.033365
3330,0.043016
3331,0.048212
3332,0.655597
3333,0.035397
3334,0.032733
3335,0.186924
3336,0.062604
3337,0.071862
3338,0.045769
3339,0.052448
3340,0.068494
3341,0.113555
3342,0.764524
3343,0.030931
3344,0.076561
3345,0.101577
3346,0.024937
3347,0.659096
3348,0.050364
3349,0.033669
3350,0.077677
3351,0.051168
3352,0.036815
3353,0.062662
3354,0.065192
3355,0.031986
3356,0.183994
3357,0.080141
3358,0.031223
3359,0.033320
3360,0.726514
3361,0.085484
3362,0.083946
3363,0.029755
3364,0.089363
3365,0.073762
3366,0.570171
3367,0.049845
3368,0.057439
3369,0.044291
3370,0.066611
3371,0.355640
3372,0.052375
3373,0.037090
3374,0.026346
3375,0.440077
3376,0.029383
3377,0.137653
3378,0.024715
3379,0.062561
3380,0.082273
3381,0.586777
3382,0.331256
3383,0.025478
3384,0.029022
3385,0.207737
3386,0.045587
3387,0.024992
3388,0.066711
3389,0.841191
3390,0.029497
3391,0.024263
3392,0.067882
3393,0.016781
3394,0.512408
3395,0.106987
3396,0.056467
3397,0.045873
3398,0.062543
3399,0.062563
3400,0.488008
3401,0.152678
3402,0.033412
3403,0.062163
3404,0.059302
3405,0.178889
3406,0.410922
3407,0.049786
3408,0.037208
3409,0.451337
3410,0.050204
3411,0.083833
3412,0.039868
3413,0.531393
3414,0.079316
3415,0.026001
3416,0.031326
3417,0.013923
3418,0.604103
3419,0.028926
3420,0.040146
3421,0.107987
3422,0.040874
3423,0.046582
3424,0.366408
3425,0.113837
3426,0.032165
3427,0.022379
3428,0.078909
3429,0.054175
3430,0.064285
3431,0.899020
3432,0.022185
3433,0.064438
3434,0.038471
3435,0.728058
3436,0.025114
3437,0.059504
3438,0.217416
3439,0.053509
3440,0.279320
3441,0.030485
3442,0.099691
3443,0.395721
3444,0.090607
3445,0.049372
3446,0.040841
3447,0.226797
3448,0.084635
3449,0.030266
3450,0.046009
3451,0.040975
3452,0.063128
3453,0.045929
3454,0.058287
3455,0.036738
3456,0.069577
3457,0.023242
3458,0.033473
3459,0.065631
3460,0.054803
3461,0.030729
3462,0.250557
3463,0.095687
3464,0.214294
3465,0.041167
3466,0.349969
3467,0.026940
3468,0.053587
3469,0.028060
3470,0.057367
3471,0.370390
3472,0.725058
3473,0.414879
3474,0.049349
3475,0.051081
3476,0.092931
3477,0.018638
3478,0.025150
3479,0.053981
3480,0.026005
3481,0.057911
3482,0.110950
3483,0.030931
3484,0.052485
3485,0.104083
3486,0.079326
3487,0.042958
3488,0.153328
3489,0.048121
3490,0.085581
3491,0.025112
3492,0.039081
3493,0.068982
3494,0.152016
3495,0.712748
3496,0.075180
3497,0.067977
3498,0.615314
3499,0.044830
3500,0.049085
3501,0.063365
3502,0.051680
3503,0.045580
3504,0.065247
3505,0.044592
3506,0.038593
3507,0.069955
3508,0.054176
3509,0.046656
3510,0.060653
3511,0.034446
3512,0.750073
3513,0.272384
3514,0.029326
3515,0.043915
3516,0.048578
3517,0.866778
3518,0.030931
3519,0.035161
3520,0.041485
3521,0.274829
3522,0.037497
3523,0.052667
3524,0.064824
3525,0.042845
3526,0.037834
3527,0.075360
3528,0.032148
3529,0.056440
3530,0.197447
3531,0.031729
3532,0.046879
3533,0.110451
3534,0.037213
3535,0.028251
3536,0.059364
3537,0.034700
3538,0.437773
3539,0.079119
3540,0.244709
3541,0.071733
3542,0.070079
3543,0.044676
3544,0.077948
3545,0.025011
3546,0.582237
3547,0.594943
3548,0.043474
3549,0.106523
3550,0.030257
3551,0.040125
3552,0.073602
3553,0.052675
3554,0.295588
3555,0.127821
3556,0.275528
3557,0.133638
3558,0.185852
3559,0.118541
3560,0.032599
3561,0.124673
3562,0.056387
3563,0.111535
3564,0.114229
3565,0.374254
3566,0.066269
3567,0.019338
3568,0.030351
3569,0.035127
3570,0.047965
3571,0.027919
3572,0.044967
3573,0.032205
3574,0.040250
3575,0.623758
3576,0.035028
3577,0.044927
3578,0.038553
3579,0.206680
3580,0.025462
3581,0.025847
3582,0.055865
3583,0.030836
3584,0.022314
3585,0.073674
3586,0.062027
3587,0.094707
3588,0.056421
3589,0.822329
3590,0.026646
3591,0.276587
3592,0.494099
3593,0.044001
3594,0.049497
3595,0.035090
3596,0.043698
3597,0.054415
3598,0.544601
3599,0.050565
3600,0.035767
3601,0.067070
3602,0.060097
3603,0.040142
3604,0.292065
3605,0.035382
3606,0.055733
3607,0.028126
3608,0.064380
3609,0.042514
3610,0.027508
3611,0.056220
3612,0.047292
3613,0.029571
3614,0.039787
3615,0.046517
3616,0.035035
3617,0.027989
3618,0.023808
3619,0.461348
3620,0.057013
3621,0.023076
3622,0.154931
3623,0.007534
3624,0.042915
3625,0.052364
3626,0.059469
3627,0.046655
3628,0.072386
3629,0.042426
3630,0.063382
3631,0.025462
3632,0.062270
3633,0.043536
3634,0.053087
3635,0.059928
3636,0.096970
3637,0.032705
3638,0.032683
3639,0.591280
3640,0.048992
3641,0.059469
3642,0.126534
3643,0.052060
3644,0.053732
3645,0.033731
3646,0.051477
3647,0.055422
3648,0.048549
3649,0.288795
3650,0.022122
3651,0.037580
3652,0.068050
3653,0.126216
3654,0.387858
3655,0.032135
3656,0.058591
3657,0.051676
3658,0.038607
3659,0.044121
3660,0.026082
3661,0.744109
3662,0.658707
3663,0.097842
3664,0.074811
3665,0.156970
3666,0.047607
3667,0.036099
3668,0.075334
3669,0.025205
3670,0.036077
3671,0.068967
3672,0.039462
3673,0.029719
3674,0.029910
3675,0.070307
3676,0.064057
3677,0.065070
3678,0.518403
3679,0.034700
3680,0.037292
3681,0.044196
3682,0.036844
3683,0.156799
3684,0.045697
3685,0.033322
3686,0.037533
3687,0.025260
3688,0.048733
3689,0.040941
3690,0.049466
3691,0.036959
3692,0.046881
3693,0.057774
3694,0.065787
3695,0.057183
3696,0.055280
3697,0.040045
3698,0.022244
3699,0.059391
3700,0.061453
3701,0.140552
3702,0.024745
3703,0.033655
3704,0.051116
3705,0.013062
3706,0.231813
3707,0.065410
3708,0.035854
3709,0.009820
3710,0.027595
3711,0.030563
3712,0.060770
3713,0.045637
3714,0.170368
3715,0.038258
3716,0.026262
3717,0.053195
3718,0.211650
3719,0.073674
3720,0.046734
3721,0.091952
3722,0.078334
3723,0.108727
3724,0.051479
3725,0.042389
3726,0.079493
3727,0.050579
3728,0.036638
3729,0.060770
3730,0.032923
3731,0.116822
3732,0.042933
3733,0.038634
3734,0.097279
3735,0.022698
3736,0.047445
3737,0.040142
3738,0.057927
3739,0.039243
3740,0.037454
3741,0.027581
3742,0.359929
3743,0.060261
3744,0.039375
3745,0.098987
3746,0.079434
3747,0.055208
3748,0.027817
3749,0.046405
3750,0.047540
3751,0.019953
3752,0.062819
3753,0.036111
3754,0.052349
3755,0.053604
3756,0.056744
3757,0.050213
3758,0.068230
3759,0.101850
3760,0.023662
3761,0.030431
3762,0.126938
3763,0.035110
3764,0.062744
3765,0.053602
3766,0.034485
3767,0.566154
3768,0.057112
3769,0.420762
3770,0.046827
3771,0.644319
3772,0.084189
3773,0.088336
3774,0.038974
3775,0.339651
3776,0.025114
3777,0.034180
3778,0.055567
3779,0.052391
3780,0.099805
3781,0.084446
3782,0.074101
3783,0.138774
3784,0.047754
3785,0.178537
3786,0.030467
3787,0.033742
3788,0.162730
3789,0.389625
3790,0.481504
3791,0.035323
3792,0.056829
3793,0.456306
3794,0.048757
3795,0.056908
3796,0.035854
3797,0.069236
3798,0.066078
3799,0.072409
3800,0.062094
3801,0.011043
3802,0.069724
3803,0.051418
3804,0.093658
3805,0.231495
3806,0.036022
3807,0.452444
3808,0.540575
3809,0.079528
3810,0.031596
3811,0.082909
3812,0.042507
3813,0.434572
3814,0.049847
3815,0.214136
3816,0.035854
3817,0.075494
3818,0.028988
3819,0.062027
3820,0.051427
3821,0.031729
3822,0.070686
3823,0.072176
3824,0.059983
3825,0.065324
3826,0.041868
3827,0.163914
3828,0.060594
3829,0.076968
3830,0.030693
3831,0.084407
3832,0.035440
3833,0.115413
3834,0.035579
3835,0.074236
3836,0.426872
3837,0.089660
3838,0.035229
3839,0.046369
3840,0.566733
3841,0.030203
3842,0.068281
3843,0.057288
3844,0.108506
3845,0.069403
3846,0.467163
3847,0.025293
3848,0.075969
3849,0.084792
3850,0.150341
3851,0.054887
3852,0.026272
3853,0.033117
3854,0.040645
3855,0.035854
3856,0.092610
3857,0.028190
3858,0.446425
3859,0.029383
3860,0.040558
3861,0.035893
3862,0.073049
3863,0.123710
3864,0.101083
3865,0.037013
3866,0.489529
3867,0.035420
3868,0.034070
3869,0.026043
3870,0.020305
3871,0.139860
3872,0.027880
3873,0.069853
3874,0.261240
3875,0.027957
3876,0.112998
3877,0.137173
3878,0.075577
3879,0.045447
3880,0.058504
3881,0.034180
3882,0.043474
3883,0.046394
3884,0.046489
3885,0.035854
3886,0.045636
3887,0.074290
3888,0.045502
3889,0.073916
3890,0.028914
3891,0.126342
3892,0.265618
3893,0.021147
3894,0.032026
3895,0.019784
3896,0.159538
3897,0.131292
3898,0.306727
3899,0.033309
3900,0.040052
3901,0.026558
3902,0.125445
3903,0.024955
3904,0.062309
3905,0.115409
3906,0.043778
3907,0.120413
3908,0.025703
3909,0.535322
3910,0.200296
3911,0.055179
3912,0.129342
3913,0.034755
3914,0.033561
3915,0.028534
3916,0.060933
3917,0.155727
3918,0.053387
3919,0.044554
3920,0.037710
3921,0.035382
3922,0.034165
3923,0.049464
3924,0.082809
3925,0.297052
3926,0.049579
3927,0.032303
3928,0.072082
3929,0.033533
3930,0.058017
3931,0.022217
3932,0.036825
3933,0.080063
3934,0.039323
3935,0.104897
3936,0.308756
3937,0.028847
3938,0.046824
3939,0.027104
3940,0.057111
3941,0.829725
3942,0.053738
3943,0.033259
3944,0.078533
3945,0.033978
3946,0.038610
3947,0.022672
3948,0.090972
3949,0.068932
3950,0.027104
3951,0.058319
3952,0.063511
3953,0.035476
3954,0.049804
3955,0.041944
3956,0.077606
3957,0.138418
3958,0.159658
3959,0.027577
3960,0.035397
3961,0.045949
3962,0.025395
3963,0.048324
3964,0.031675
3965,0.044335
3966,0.078532
3967,0.303748
3968,0.044781
3969,0.078334
3970,0.054094
3971,0.050169
3972,0.055865
3973,0.206499
3974,0.050949
3975,0.063474
3976,0.059413
3977,0.380939
3978,0.051339
3979,0.054143
3980,0.035782
3981,0.058039
3982,0.090483
3983,0.061198
3984,0.034916
3985,0.021547
3986,0.323267
3987,0.104117
3988,0.068567
3989,0.079218
3990,0.061965
3991,0.027398
3992,0.036546
3993,0.040224
3994,0.467224
3995,0.032733
3996,0.081426
3997,0.053433
3998,0.035842
3999,0.023847
4000,0.029929
4001,0.033898
4002,0.116312
4003,0.009866
4004,0.598779
4005,0.058449
4006,0.048587
4007,0.047252
4008,0.042017
4009,0.040454
4010,0.563475
4011,0.034008
4012,0.524207
4013,0.049497
4014,0.627757
4015,0.055622
4016,0.697404
4017,0.031727
4018,0.056870
4019,0.046301
4020,0.063974
4021,0.040211
4022,0.033949
4023,0.056845
4024,0.035078
4025,0.047783
4026,0.060723
4027,0.025811
4028,0.061500
4029,0.056928
4030,0.095174
4031,0.030762
4032,0.290460
4033,0.039326
4034,0.048999
4035,0.467060
4036,0.040015
4037,0.035458
4038,0.064090
4039,0.051213
4040,0.060563
4041,0.051606
4042,0.032245
4043,0.162794
4044,0.053229
4045,0.040301
4046,0.041593
4047,0.095135
4048,0.053509
4049,0.037720
4050,0.140784
4051,0.052558
4052,0.065834
4053,0.051581
4054,0.029674
4055,0.044394
4056,0.024379
4057,0.057629
4058,0.032393
4059,0.305726
4060,0.038679
4061,0.030247
4062,0.054120
4063,0.092893
4064,0.688915
4065,0.042771
4066,0.051180
4067,0.038751
4068,0.047550
4069,0.068225
4070,0.023195
4071,0.035479
4072,0.164606
4073,0.056587
4074,0.112011
4075,0.051331
4076,0.109419
4077,0.037980
4078,0.629292
4079,0.043543
4080,0.028540
4081,0.101112
4082,0.029418
4083,0.085968
4084,0.071258
4085,0.042679
4086,0.038108
4087,0.102961
4088,0.068191
4089,0.023808
4090,0.100098
4091,0.073412
4092,0.031045
4093,0.104603
4094,0.035214
4095,0.070344
4096,0.031737
4097,0.043422
4098,0.670539
4099,0.165551
4100,0.072526
4101,0.117315
4102,0.053939
4103,0.048851
4104,0.489083
4105,0.018438
4106,0.339747
4107,0.024826
4108,0.479082
4109,0.064960
4110,0.629766
4111,0.082291
4112,0.107590
4113,0.052511
4114,0.060555
4115,0.091092
4116,0.063247
4117,0.070180
4118,0.040315
4119,0.070229
4120,0.116166
4121,0.011074
4122,0.446425
4123,0.032884
4124,0.057904
4125,0.078749
4126,0.026832
4127,0.038832
4128,0.051217
4129,0.042679
4130,0.048149
4131,0.072567
4132,0.057107
4133,0.050229
4134,0.026745
4135,0.046802
4136,0.037390
4137,0.057318
4138,0.031301
4139,0.032733
4140,0.059469
4141,0.025495
4142,0.076563
4143,0.060395
4144,0.033042
4145,0.425695
4146,0.034534
4147,0.052415
4148,0.236397
4149,0.091700
4150,0.065647
4151,0.030570
4152,0.037620
4153,0.062267
4154,0.022781
4155,0.793385
4156,0.054819
4157,0.142384
4158,0.336776
4159,0.556706
4160,0.053982
4161,0.032112
4162,0.051291
4163,0.055732
4164,0.048318
4165,0.035152
4166,0.027464
4167,0.359713
4168,0.057061
4169,0.052679
4170,0.054094
4171,0.270801
4172,0.140675
4173,0.098390
4174,0.063305
4175,0.015437
4176,0.064674
4177,0.093252
4178,0.040045
4179,0.049346
4180,0.026561
4181,0.209006
4182,0.640861
4183,0.052609
4184,0.040580
4185,0.733190
4186,0.027216
4187,0.029755
4188,0.074418
4189,0.037435
4190,0.030931
4191,0.399969
4192,0.387966
4193,0.032067
4194,0.052934
4195,0.588755
4196,0.034637
4197,0.289577
4198,0.050132
4199,0.020999
4200,0.054651
4201,0.031051
4202,0.084542
4203,0.068717
4204,0.050100
4205,0.096817
4206,0.044592
4207,0.059322
4208,0.028840
4209,0.073343
4210,0.029671
4211,0.057332
4212,0.025207
4213,0.089072
4214,0.123191
4215,0.400656
4216,0.105269
4217,0.077843
4218,0.020237
4219,0.192253
4220,0.036614
4221,0.048740
4222,0.030931
4223,0.055069
4224,0.058891
4225,0.054966
4226,0.043904
4227,0.082189
4228,0.073598
4229,0.229062
4230,0.061593
4231,0.075061
4232,0.042548
4233,0.228983
4234,0.024524
4235,0.130303
4236,0.068312
4237,0.043846
4238,0.034838
4239,0.042119
4240,0.144258
4241,0.072532
4242,0.033843
4243,0.031018
4244,0.043956
4245,0.037812
4246,0.061689
4247,0.039174
4248,0.072388
4249,0.043215
4250,0.050512
4251,0.554480
4252,0.039161
4253,0.024748
4254,0.053706
4255,0.053931
4256,0.564364
4257,0.055451
4258,0.044813
4259,0.055559
4260,0.225916
4261,0.035905
4262,0.036953
4263,0.066153
4264,0.017174
4265,0.169376
4266,0.039578
4267,0.053439
4268,0.033807
4269,0.041276
4270,0.034750
4271,0.048089
4272,0.030931
4273,0.054680
4274,0.057520
4275,0.048363
4276,0.053842
4277,0.064168
4278,0.606467
4279,0.065613
4280,0.105851
4281,0.052099
4282,0.087472
4283,0.223741
4284,0.034242
4285,0.089460
4286,0.047909
4287,0.038147
4288,0.029955
4289,0.021362
4290,0.092330
4291,0.044091
4292,0.078156
4293,0.328680
4294,0.040887
4295,0.045781
4296,0.060707
4297,0.044608
4298,0.031645
4299,0.047422
4300,0.062327
4301,0.023254
4302,0.029257
4303,0.421894
4304,0.047953
4305,0.058423
4306,0.060470
4307,0.080410
4308,0.057696
4309,0.106653
4310,0.055586
4311,0.051380
4312,0.084056
4313,0.847754
4314,0.077032
4315,0.035592
4316,0.034316
4317,0.032072
4318,0.026335
4319,0.052679
4320,0.040808
4321,0.018800
4322,0.023808
4323,0.039185
4324,0.227056
4325,0.053524
4326,0.468234
4327,0.032240
4328,0.046010
4329,0.079327
4330,0.035911
4331,0.017994
4332,0.153960
4333,0.280793
4334,0.038449
4335,0.035936
4336,0.023140
4337,0.026059
4338,0.065957
4339,0.041125
4340,0.058026
4341,0.166888
4342,0.011681
4343,0.028447
4344,0.062662
4345,0.052890
4346,0.029929
4347,0.037273
4348,0.106058
4349,0.018433
4350,0.111691
4351,0.032661
4352,0.062041
4353,0.461447
4354,0.025113
4355,0.036204
4356,0.025114
4357,0.059389
4358,0.681179
4359,0.023723
4360,0.045667
4361,0.214485
4362,0.051313
4363,0.031902
4364,0.029459
4365,0.066978
4366,0.039162
4367,0.042835
4368,0.047655
4369,0.040665
4370,0.065429
4371,0.044361
4372,0.029984
4373,0.020738
4374,0.029152
4375,0.078482
4376,0.057326
4377,0.046429
4378,0.045086
4379,0.250983
4380,0.066157
4381,0.104333
4382,0.074625
4383,0.016328
4384,0.165011
4385,0.068362
4386,0.822210
4387,0.044235
4388,0.122440
4389,0.035347
4390,0.129954
4391,0.040628
4392,0.067267
4393,0.050320
4394,0.107691
4395,0.041393
4396,0.035859
4397,0.039075
4398,0.020737
4399,0.141263
4400,0.034637
4401,0.505083
4402,0.035228
4403,0.034926
4404,0.076454
4405,0.082762
4406,0.378886
4407,0.633064
4408,0.025522
4409,0.053077
4410,0.193845
4411,0.109238
4412,0.077853
4413,0.056449
4414,0.040058
4415,0.076569
4416,0.040837
4417,0.031344
4418,0.057911
4419,0.023065
4420,0.130715
4421,0.036738
4422,0.308762
4423,0.060374
4424,0.467223
4425,0.056440
4426,0.048852
4427,0.059999
4428,0.019582
4429,0.038799
4430,0.296492
4431,0.032884
4432,0.045771
4433,0.054113
4434,0.030683
4435,0.042830
4436,0.083428
4437,0.032881
4438,0.036721
4439,0.572657
4440,0.052010
4441,0.085521
4442,0.058250
4443,0.068361
4444,0.848003
4445,0.070792
4446,0.063126
4447,0.089024
4448,0.060160
4449,0.098957
4450,0.057240
4451,0.069512
4452,0.040142
4453,0.543152
4454,0.056386
4455,0.054702
4456,0.053113
4457,0.475871
4458,0.052721
4459,0.052007
4460,0.028233
4461,0.088731
4462,0.032204
4463,0.075386
4464,0.026043
4465,0.033901
4466,0.036304
4467,0.149201
4468,0.106081
4469,0.068855
4470,0.026467
4471,0.033063
4472,0.025699
4473,0.023411
4474,0.046755
4475,0.033256
4476,0.035397
4477,0.038657
4478,0.072192
4479,0.237168
4480,0.179565
4481,0.041848
4482,0.036300
4483,0.029876
4484,0.069252
4485,0.022526
4486,0.033559
4487,0.042612
4488,0.069341
4489,0.049743
4490,0.047997
4491,0.041471
4492,0.181342
4493,0.083209
4494,0.023809
4495,0.045045
4496,0.048950
4497,0.074558
4498,0.059938
4499,0.071408
4500,0.051041
4501,0.035028
4502,0.038868
4503,0.029497
4504,0.058267
4505,0.043099
4506,0.666541
4507,0.047895
4508,0.148142
4509,0.091083
4510,0.025950
4511,0.476754
4512,0.017109
4513,0.041726
4514,0.688494
4515,0.039916
4516,0.074920
4517,0.335348
4518,0.041374
4519,0.035856
4520,0.067756
4521,0.047520
4522,0.144638
4523,0.020738
4524,0.065866
4525,0.025836
4526,0.049552
4527,0.071510
4528,0.029752
4529,0.208596
4530,0.044674
4531,0.570093
4532,0.461888
4533,0.085501
4534,0.029661
4535,0.080030
4536,0.061960
4537,0.024768
4538,0.086496
4539,0.024757
4540,0.033620
4541,0.059418
4542,0.027862
4543,0.054361
4544,0.041459
4545,0.056392
4546,0.050822
4547,0.060787
4548,0.063370
4549,0.054215
4550,0.060653
4551,0.031332
4552,0.265075
4553,0.070006
4554,0.390085
4555,0.030774
4556,0.045300
4557,0.094654
4558,0.068212
4559,0.090759
4560,0.028692
4561,0.452456
4562,0.033834
4563,0.057326
4564,0.022828
4565,0.543471
4566,0.031450
4567,0.570961
4568,0.036077
4569,0.025825
4570,0.573727
4571,0.055904
4572,0.031627
4573,0.317193
4574,0.030107
4575,0.088463
4576,0.042274
4577,0.010715
4578,0.147995
4579,0.056729
4580,0.045937
4581,0.030693
4582,0.241381
4583,0.046728
4584,0.032335
4585,0.133430
4586,0.040701
4587,0.045917
4588,0.029261
4589,0.040125
4590,0.046211
4591,0.020696
4592,0.034743
4593,0.074787
4594,0.059860
4595,0.037720
4596,0.052904
4597,0.079814
4598,0.063521
4599,0.035397
4600,0.164529
4601,0.045093
4602,0.058452
4603,0.045098
4604,0.074670
4605,0.054476
4606,0.039516
4607,0.039198
4608,0.048151
4609,0.068225
4610,0.270858
4611,0.473084
4612,0.059380
4613,0.031464
4614,0.023808
4615,0.025258
4616,0.109179
4617,0.123447
4618,0.025458
4619,0.055731
4620,0.050107
4621,0.036525
4622,0.025000
4623,0.022741
4624,0.057587
4625,0.030931
4626,0.055333
4627,0.035842
4628,0.039632
4629,0.048954
4630,0.106932
4631,0.027359
4632,0.730933
4633,0.056272
4634,0.047515
4635,0.026384
4636,0.034212
4637,0.055626
4638,0.053155
4639,0.125746
4640,0.026005
4641,0.052588
4642,0.031829
4643,0.052517
4644,0.067188
4645,0.032733
4646,0.297095
4647,0.052448
4648,0.101677
4649,0.109745
4650,0.052354
4651,0.051081
4652,0.019655
4653,0.038383
4654,0.052730
4655,0.145681
4656,0.030882
4657,0.028765
4658,0.052916
4659,0.096975
4660,0.052621
4661,0.035397
4662,0.043308
4663,0.061099
4664,0.036105
4665,0.037242
4666,0.151124
4667,0.024928
4668,0.056081
4669,0.061183
4670,0.047421
4671,0.046950
4672,0.028168
4673,0.025168
4674,0.042268
4675,0.077139
4676,0.071657
4677,0.039951
4678,0.044253
4679,0.060653
4680,0.054865
4681,0.031332
4682,0.057946
4683,0.058944
4684,0.135501
4685,0.063214
4686,0.188060
4687,0.052562
4688,0.084750
4689,0.065225
4690,0.357022
4691,0.039802
4692,0.111020
4693,0.192998
4694,0.036504
4695,0.047206
4696,0.649687
4697,0.040284
4698,0.037917
4699,0.057700
4700,0.037066
4701,0.030367
4702,0.060961
4703,0.043433
4704,0.044235
4705,0.061127
4706,0.023770
4707,0.036244
4708,0.035579
4709,0.043600
4710,0.095954
4711,0.045069
4712,0.291726
4713,0.045443
4714,0.032747
4715,0.066157
4716,0.053659
4717,0.120961
4718,0.130953
4719,0.108256
4720,0.051882
4721,0.100824
4722,0.247460
4723,0.153005
4724,0.042669
4725,0.059194
4726,0.030507
4727,0.041999
4728,0.009801
4729,0.043855
4730,0.056713
4731,0.383389
4732,0.073218
4733,0.034924
4734,0.285831
4735,0.035382
4736,0.055593
4737,0.342100
4738,0.028370
4739,0.035090
4740,0.053315
4741,0.028541
4742,0.029697
4743,0.061962
4744,0.044585
4745,0.024872
4746,0.036186
4747,0.369757
4748,0.095952
4749,0.125591
4750,0.062282
4751,0.078934
4752,0.032557
4753,0.057624
4754,0.908549
4755,0.569218
4756,0.048136
4757,0.053330
4758,0.056610
4759,0.050747
4760,0.067929
4761,0.064037
4762,0.030945
4763,0.039178
4764,0.045072
4765,0.128968
4766,0.023969
4767,0.064511
4768,0.849540
4769,0.032002
4770,0.054780
4771,0.018465
4772,0.034544
4773,0.030713
4774,0.044093
4775,0.145046
4776,0.047599
4777,0.061161
4778,0.023810
4779,0.058679
4780,0.401223
4781,0.039969
4782,0.036913
4783,0.033066
4784,0.028381
4785,0.038209
4786,0.055239
4787,0.051163
4788,0.055192
4789,0.155325
4790,0.074394
4791,0.755360
4792,0.022430
4793,0.035110
4794,0.300535
4795,0.040897
4796,0.130170
4797,0.051302
4798,0.036883
4799,0.316231
4800,0.047244
4801,0.081747
4802,0.711032
4803,0.040949
4804,0.094059
4805,0.047879
4806,0.065171
4807,0.034637
4808,0.136423
4809,0.034522
4810,0.079161
4811,0.033364
4812,0.085788
4813,0.070100
4814,0.022639
4815,0.032295
4816,0.102270
4817,0.141006
4818,0.028813
4819,0.044331
4820,0.063347
4821,0.034791
4822,0.018105
4823,0.031132
4824,0.028212
4825,0.029151
4826,0.076225
4827,0.047195
4828,0.271905
4829,0.213711
4830,0.074654
4831,0.030007
4832,0.499857
4833,0.038876
4834,0.055089
4835,0.055777
4836,0.359070
4837,0.293233
4838,0.092556
4839,0.104806
4840,0.049595
4841,0.039836
4842,0.029752
4843,0.009138
4844,0.027733
4845,0.482851
4846,0.043580
4847,0.030931
4848,0.082284
4849,0.038525
4850,0.117266
4851,0.094553
4852,0.037224
4853,0.022589
4854,0.031241
4855,0.050084
4856,0.054433
4857,0.054341
4858,0.053348
4859,0.081988
4860,0.112121
4861,0.032295
4862,0.157512
4863,0.665995
4864,0.048342
4865,0.051654
4866,0.056096
4867,0.264485
4868,0.055926
4869,0.424862
4870,0.108280
4871,0.073577
4872,0.079384
4873,0.031325
4874,0.061962
4875,0.035897
4876,0.052807
4877,0.048743
4878,0.039346
4879,0.027981
4880,0.060054
4881,0.216568
4882,0.040731
4883,0.160916
4884,0.378832
4885,0.025258
4886,0.040745
4887,0.046071
4888,0.450648
4889,0.059342
4890,0.051378
4891,0.047046
4892,0.070296
4893,0.061722
4894,0.045507
4895,0.028864
4896,0.140976
4897,0.053862
4898,0.055777
4899,0.058026
4900,0.044430
4901,0.037927
4902,0.055202
4903,0.180869
4904,0.046655
4905,0.709709
4906,0.039448
4907,0.073579
4908,0.521251
4909,0.047195
4910,0.024973
4911,0.113970
4912,0.080135
4913,0.085847
4914,0.118797
4915,0.071326
4916,0.072553
4917,0.045137
4918,0.138330
4919,0.039890
4920,0.030234
4921,0.276548
4922,0.074671
4923,0.028557
4924,0.049994
4925,0.049786
4926,0.052586
4927,0.042467
4928,0.025564
4929,0.047053
4930,0.642277
4931,0.034744
4932,0.124154
4933,0.045945
4934,0.342883
4935,0.070512
4936,0.044678
4937,0.056886
4938,0.437613
4939,0.089420
4940,0.024620
4941,0.029339
4942,0.025829
4943,0.028081
4944,0.069888
4945,0.053807
4946,0.024770
4947,0.085754
4948,0.035773
4949,0.175955
4950,0.029767
4951,0.034687
4952,0.097131
4953,0.283502
4954,0.035382
4955,0.050695
4956,0.031382
4957,0.029801
4958,0.030095
4959,0.097194
4960,0.029546
4961,0.338409
4962,0.035397
4963,0.040454
4964,0.040658
4965,0.041942
4966,0.032600
4967,0.023185
4968,0.028457
4969,0.149816
4970,0.028787
4971,0.034180
4972,0.044397
4973,0.242400
4974,0.326550
4975,0.115171
4976,0.035924
4977,0.046423
4978,0.176085
4979,0.106500
4980,0.037194
4981,0.419190
4982,0.037252
4983,0.045488
4984,0.046576
4985,0.080258
4986,0.025175
4987,0.593462
4988,0.054241
4989,0.113296
4990,0.960503
4991,0.032685
4992,0.035972
4993,0.049840
4994,0.052700
4995,0.057689
4996,0.089587
4997,0.034094
4998,0.032493
4999,0.116704
5000,0.038590
5001,0.068050
5002,0.069156
5003,0.017933
5004,0.094878
5005,0.063750
5006,0.034755
5007,0.733402
5008,0.039576
5009,0.025824
5010,0.033377
5011,0.049359
5012,0.236463
5013,0.039430
5014,0.803935
5015,0.059433
5016,0.046120
5017,0.047252
5018,0.035905
5019,0.488012
5020,0.063394
5021,0.042258
5022,0.093253
5023,0.014473
5024,0.035030
5025,0.049482
5026,0.053578
5027,0.030853
5028,0.562611
5029,0.128341
5030,0.039067
5031,0.080258
5032,0.030240
5033,0.032493
5034,0.320675
5035,0.074195
5036,0.038607
5037,0.090546
5038,0.041667
5039,0.045633
5040,0.116114
5041,0.045308
5042,0.030704
5043,0.043343
5044,0.053040
5045,0.065038
5046,0.038942
5047,0.037453
5048,0.063750
5049,0.036548
