Id,Class
4520,0.381505
4521,0.229713
4522,0.530641
4523,0.163851
4524,0.341424
4525,0.151768
4526,0.277581
4527,0.399608
4528,0.165615
4529,0.497423
4530,0.245521
4531,0.780683
4532,0.811010
4533,0.417783
4534,0.182946
4535,0.407368
4536,0.362199
4537,0.132512
4538,0.559658
4539,0.117616
4540,0.239234
4541,0.316338
4542,0.101308
4543,0.289470
4544,0.215945
4545,0.288481
4546,0.214873
4547,0.362240
4548,0.317286
4549,0.299731
4550,0.311770
4551,0.190789
4552,0.670020
4553,0.416100
4554,0.828389
4555,0.208858
4556,0.301333
4557,0.461525
4558,0.395191
4559,0.405039
4560,0.085658
4561,0.796095
4562,0.154806
4563,0.281875
4564,0.227446
4565,0.774277
4566,0.176111
4567,0.857745
4568,0.217858
4569,0.143884
4570,0.871663
4571,0.222067
4572,0.219928
4573,0.802442
4574,0.174036
4575,0.410729
4576,0.215838
4577,0.118999
4578,0.500435
4579,0.307658
4580,0.223557
4581,0.136365
4582,0.787338
4583,0.254496
4584,0.180376
4585,0.493738
4586,0.261034
4587,0.184832
4588,0.214154
4589,0.274430
4590,0.199925
4591,0.254759
4592,0.249677
4593,0.380027
4594,0.337568
4595,0.233553
4596,0.317422
4597,0.329133
4598,0.351985
4599,0.173101
4600,0.617024
4601,0.301480
4602,0.350704
4603,0.298627
4604,0.376711
4605,0.304700
4606,0.234117
4607,0.236161
4608,0.287332
4609,0.346565
4610,0.804651
4611,0.929747
4612,0.326939
4613,0.221425
4614,0.125800
4615,0.147602
4616,0.341678
4617,0.504550
4618,0.149648
4619,0.299843
4620,0.304530
4621,0.166112
4622,0.180020
4623,0.200224
4624,0.296019
4625,0.145498
4626,0.319245
4627,0.185141
4628,0.175671
4629,0.245600
4630,0.473337
4631,0.287172
4632,0.926756
4633,0.292208
4634,0.229412
4635,0.190280
4636,0.192218
4637,0.288107
4638,0.265191
4639,0.419965
4640,0.102361
4641,0.373689
4642,0.193880
4643,0.228874
4644,0.307523
4645,0.223594
4646,0.761177
4647,0.319660
4648,0.417495
4649,0.498799
4650,0.319874
4651,0.296314
4652,0.232528
4653,0.255500
4654,0.231673
4655,0.471705
4656,0.106293
4657,0.197333
4658,0.293048
4659,0.386213
4660,0.249721
4661,0.188581
4662,0.282203
4663,0.307480
4664,0.276501
4665,0.264872
4666,0.518242
4667,0.125955
4668,0.302792
4669,0.320270
4670,0.214155
4671,0.268187
4672,0.209976
4673,0.084175
4674,0.266160
4675,0.334157
4676,0.483860
4677,0.264420
4678,0.372216
4679,0.316261
4680,0.277357
4681,0.100731
4682,0.328428
4683,0.319222
4684,0.383356
4685,0.378479
4686,0.362185
4687,0.330235
4688,0.433368
4689,0.330449
4690,0.812892
4691,0.236785
4692,0.494810
4693,0.656304
4694,0.205614
4695,0.324124
4696,0.879415
4697,0.191904
4698,0.247602
4699,0.309278
4700,0.315802
4701,0.149890
4702,0.363444
4703,0.228802
4704,0.272019
4705,0.352370
4706,0.202746
4707,0.168170
4708,0.178520
4709,0.248837
4710,0.389162
4711,0.266543
4712,0.754393
4713,0.319581
4714,0.197802
4715,0.340295
4716,0.297266
4717,0.443128
4718,0.621894
4719,0.385589
4720,0.275120
4721,0.352093
4722,0.684035
4723,0.604148
4724,0.257090
4725,0.396549
4726,0.214766
4727,0.222914
4728,0.086452
4729,0.282278
4730,0.318820
4731,0.776474
4732,0.395648
4733,0.132633
4734,0.621152
4735,0.183475
4736,0.286856
4737,0.861145
4738,0.181798
4739,0.214341
4740,0.282488
4741,0.162967
4742,0.118724
4743,0.326561
4744,0.198996
4745,0.092783
4746,0.235893
4747,0.753992
4748,0.416177
4749,0.425223
4750,0.295745
4751,0.425507
4752,0.154493
4753,0.548351
4754,0.925472
4755,0.932994
4756,0.254823
4757,0.278892
4758,0.316750
4759,0.257004
4760,0.330850
4761,0.295750
4762,0.194048
4763,0.277852
4764,0.237717
4765,0.463746
4766,0.201545
4767,0.291385
4768,0.937295
4769,0.132823
4770,0.302230
4771,0.153085
4772,0.156057
4773,0.245237
4774,0.186877
4775,0.667047
4776,0.304307
4777,0.282246
4778,0.130994
4779,0.392083
4780,0.711388
4781,0.245526
4782,0.291398
4783,0.243509
4784,0.238769
4785,0.298884
4786,0.307952
4787,0.287871
4788,0.311005
4789,0.460420
4790,0.371885
4791,0.907161
4792,0.102255
4793,0.237649
4794,0.693117
4795,0.180985
4796,0.591230
4797,0.304693
4798,0.172519
4799,0.758619
4800,0.174947
4801,0.306276
4802,0.932462
4803,0.198784
4804,0.440981
4805,0.258379
4806,0.299746
4807,0.165874
4808,0.478873
4809,0.210822
4810,0.371145
4811,0.193842
4812,0.421971
4813,0.381643
4814,0.077815
4815,0.203058
4816,0.444698
4817,0.601491
4818,0.224176
4819,0.248295
4820,0.348084
4821,0.231533
4822,0.047581
4823,0.185724
4824,0.150899
4825,0.131341
4826,0.353003
4827,0.223665
4828,0.686813
4829,0.807200
4830,0.308414
4831,0.121768
4832,0.926273
4833,0.205978
4834,0.286110
4835,0.375268
4836,0.788128
4837,0.780381
4838,0.356825
4839,0.462468
4840,0.340272
4841,0.266476
4842,0.180026
4843,0.144921
4844,0.207536
4845,0.410866
4846,0.231212
4847,0.166743
4848,0.433560
4849,0.187898
4850,0.482168
4851,0.443021
4852,0.250147
4853,0.113031
4854,0.220581
4855,0.341719
4856,0.322164
4857,0.323133
4858,0.290818
4859,0.298235
4860,0.460817
4861,0.252103
4862,0.541440
4863,0.871705
4864,0.312728
4865,0.283009
4866,0.316941
4867,0.777750
4868,0.315287
4869,0.824527
4870,0.466840
4871,0.359009
4872,0.344997
4873,0.088753
4874,0.325255
4875,0.252297
4876,0.272759
4877,0.321041
4878,0.288462
4879,0.213838
4880,0.337280
4881,0.789360
4882,0.222429
4883,0.679384
4884,0.813348
4885,0.105311
4886,0.232109
4887,0.272275
4888,0.857551
4889,0.380032
4890,0.332807
4891,0.281127
4892,0.511752
4893,0.352036
4894,0.192913
4895,0.202011
4896,0.492172
4897,0.300182
4898,0.340012
4899,0.341320
4900,0.172394
4901,0.292662
4902,0.326860
4903,0.681043
4904,0.256629
4905,0.838357
4906,0.291921
4907,0.432269
4908,0.775758
4909,0.259891
4910,0.215129
4911,0.461918
4912,0.419421
4913,0.441837
4914,0.491645
4915,0.354367
4916,0.406401
4917,0.189297
4918,0.470697
4919,0.195565
4920,0.218790
4921,0.756016
4922,0.439235
4923,0.217608
4924,0.288472
4925,0.253600
4926,0.257975
4927,0.198709
4928,0.180242
4929,0.305241
4930,0.896170
4931,0.147831
4932,0.654289
4933,0.282491
4934,0.578459
4935,0.364244
4936,0.177490
4937,0.281674
4938,0.896737
4939,0.421465
4940,0.092586
4941,0.164817
4942,0.096795
4943,0.084208
4944,0.362868
4945,0.348891
4946,0.167393
4947,0.361339
4948,0.258970
4949,0.766611
4950,0.206212
4951,0.189022
4952,0.404215
4953,0.828341
4954,0.219657
4955,0.303379
4956,0.260656
4957,0.140455
4958,0.190786
4959,0.460410
4960,0.212451
4961,0.773618
4962,0.153936
4963,0.224718
4964,0.218142
4965,0.265277
4966,0.259417
4967,0.162392
4968,0.164761
4969,0.510053
4970,0.200664
4971,0.195892
4972,0.312686
4973,0.702677
4974,0.787259
4975,0.393598
4976,0.222204
4977,0.278019
4978,0.792867
4979,0.408036
4980,0.168889
4981,0.810572
4982,0.295675
4983,0.242757
4984,0.252664
4985,0.368740
4986,0.166512
4987,0.954555
4988,0.341742
4989,0.443716
4990,0.965833
4991,0.182557
4992,0.232333
4993,0.233185
4994,0.283329
4995,0.329881
4996,0.364780
4997,0.157820
4998,0.198284
4999,0.462707
5000,0.244503
5001,0.352835
5002,0.325628
5003,0.100135
5004,0.371788
5005,0.341117
5006,0.186269
5007,0.957502
5008,0.201524
5009,0.193659
5010,0.178092
5011,0.291025
5012,0.725862
5013,0.234276
5014,0.952566
5015,0.311806
5016,0.236376
5017,0.236011
5018,0.201691
5019,0.778323
5020,0.330251
5021,0.194797
5022,0.308141
5023,0.102477
5024,0.250430
5025,0.240485
5026,0.292623
5027,0.180078
5028,0.872680
5029,0.550073
5030,0.235049
5031,0.385234
5032,0.162545
5033,0.198284
5034,0.773353
5035,0.333544
5036,0.234462
5037,0.425974
5038,0.198714
5039,0.278119
5040,0.442002
5041,0.283446
5042,0.209084
5043,0.240033
5044,0.300152
5045,0.318595
5046,0.227409
5047,0.196647
5048,0.336954
5049,0.211256
5050,0.193251
5051,0.112562
5052,0.224309
5053,0.113660
5054,0.359268
5055,0.283186
5056,0.719097
5057,0.182620
5058,0.219432
5059,0.338743
5060,0.149128
5061,0.200430
5062,0.321560
5063,0.332374
5064,0.219039
5065,0.394461
5066,0.219517
5067,0.394806
5068,0.135564
5069,0.362747
5070,0.596345
5071,0.151116
5072,0.288636
5073,0.274467
5074,0.114420
5075,0.373403
5076,0.274082
5077,0.331551
5078,0.181305
5079,0.328966
5080,0.219542
5081,0.221328
5082,0.359909
5083,0.729288
5084,0.316206
5085,0.305646
5086,0.900138
5087,0.217760
5088,0.300448
5089,0.313767
5090,0.301274
5091,0.273293
5092,0.272753
5093,0.278091
5094,0.884288
5095,0.190268
5096,0.713688
5097,0.059402
5098,0.317068
5099,0.309415
5100,0.414621
5101,0.519861
5102,0.877872
5103,0.334613
5104,0.896950
5105,0.347803
5106,0.415449
5107,0.746076
5108,0.160450
5109,0.441597
5110,0.139526
5111,0.348189
5112,0.256187
5113,0.328680
5114,0.631500
5115,0.107203
5116,0.258599
5117,0.808302
5118,0.288633
5119,0.292833
5120,0.268690
5121,0.289376
5122,0.358911
5123,0.878550
5124,0.279224
5125,0.296050
5126,0.864552
5127,0.791339
5128,0.218119
5129,0.848882
5130,0.180160
5131,0.301230
5132,0.248769
5133,0.347425
5134,0.246204
5135,0.448997
5136,0.485885
5137,0.230292
5138,0.201111
5139,0.327281
5140,0.297805
5141,0.264353
5142,0.883438
5143,0.439186
5144,0.831110
5145,0.240341
5146,0.315276
5147,0.236872
5148,0.224168
5149,0.380051
5150,0.875083
5151,0.115416
5152,0.291834
5153,0.822028
5154,0.824627
5155,0.326741
5156,0.876757
5157,0.217620
5158,0.167755
5159,0.936586
5160,0.174696
5161,0.340128
5162,0.248274
5163,0.571078
5164,0.213144
5165,0.812876
5166,0.206473
5167,0.223442
5168,0.195089
5169,0.957045
5170,0.180318
5171,0.800656
5172,0.359672
5173,0.338084
5174,0.181901
5175,0.174546
5176,0.266111
5177,0.516848
5178,0.291351
5179,0.164196
5180,0.201546
5181,0.548191
5182,0.153991
5183,0.787867
5184,0.270041
5185,0.308922
5186,0.463507
5187,0.238867
5188,0.609979
5189,0.467772
5190,0.789654
5191,0.259418
5192,0.266715
5193,0.217631
5194,0.326882
5195,0.307386
5196,0.350198
5197,0.218089
5198,0.255546
5199,0.356542
5200,0.159265
5201,0.147369
5202,0.356634
5203,0.183080
5204,0.177082
5205,0.123040
5206,0.315766
5207,0.253582
5208,0.407312
5209,0.333097
5210,0.203708
5211,0.247768
5212,0.517201
5213,0.364097
5214,0.372264
5215,0.274882
5216,0.298930
5217,0.333113
5218,0.390171
5219,0.337349
5220,0.168894
5221,0.653532
5222,0.320497
5223,0.129501
5224,0.445861
5225,0.208544
5226,0.708082
5227,0.757350
5228,0.467750
5229,0.072041
5230,0.216872
5231,0.164299
5232,0.221118
5233,0.286233
5234,0.151606
5235,0.305794
5236,0.455162
5237,0.343522
5238,0.815579
5239,0.251568
5240,0.160847
5241,0.271471
5242,0.285877
5243,0.349523
5244,0.406244
5245,0.253983
5246,0.866787
5247,0.175936
5248,0.470513
5249,0.157744
5250,0.368977
5251,0.310511
5252,0.198390
5253,0.892924
5254,0.183660
5255,0.234679
5256,0.287856
5257,0.248122
5258,0.371007
5259,0.165886
5260,0.287466
5261,0.212765
5262,0.302577
5263,0.344061
5264,0.255419
5265,0.154430
5266,0.437187
5267,0.937836
5268,0.248698
5269,0.428564
5270,0.336869
5271,0.274158
5272,0.167812
5273,0.325755
5274,0.408576
5275,0.267859
5276,0.905807
5277,0.307661
5278,0.261597
5279,0.504247
5280,0.233532
5281,0.219307
5282,0.263650
5283,0.281912
5284,0.366519
5285,0.858740
5286,0.209904
5287,0.686910
5288,0.162215
5289,0.199826
5290,0.302158
5291,0.971851
5292,0.338714
5293,0.783382
5294,0.221152
5295,0.289497
5296,0.351405
5297,0.345371
5298,0.395648
5299,0.162548
5300,0.322937
5301,0.206712
5302,0.183552
5303,0.232250
5304,0.276444
5305,0.308973
5306,0.316843
5307,0.816627
5308,0.280760
5309,0.436797
5310,0.390610
5311,0.434798
5312,0.760256
5313,0.500234
5314,0.125327
5315,0.345775
5316,0.147678
5317,0.320540
5318,0.389134
5319,0.817149
5320,0.886176
5321,0.861691
5322,0.393900
5323,0.457714
5324,0.071757
5325,0.222827
5326,0.308527
5327,0.185988
5328,0.350886
5329,0.286778
5330,0.248295
5331,0.247629
5332,0.405575
5333,0.615589
5334,0.487403
5335,0.253598
5336,0.245564
5337,0.267258
5338,0.162971
5339,0.242387
5340,0.871578
5341,0.665499
5342,0.449935
5343,0.202682
5344,0.378394
5345,0.208730
5346,0.294954
5347,0.328553
5348,0.324695
5349,0.220689
5350,0.194751
5351,0.288095
5352,0.365808
5353,0.298309
5354,0.309820
5355,0.380194
5356,0.289516
5357,0.126201
5358,0.315076
5359,0.211738
5360,0.131474
5361,0.161978
5362,0.445313
5363,0.278560
5364,0.760856
5365,0.246014
5366,0.234396
5367,0.887427
5368,0.146951
5369,0.280774
5370,0.233138
5371,0.839956
5372,0.270791
5373,0.163766
5374,0.266602
5375,0.106817
5376,0.634233
5377,0.381813
5378,0.298496
5379,0.783919
5380,0.172141
5381,0.494337
5382,0.274856
5383,0.315915
5384,0.232750
5385,0.463145
5386,0.925629
5387,0.253046
5388,0.648396
5389,0.230731
5390,0.957463
5391,0.266504
5392,0.202719
5393,0.281528
5394,0.323843
5395,0.298790
5396,0.272956
5397,0.236951
5398,0.306557
5399,0.804751
5400,0.315627
5401,0.082488
5402,0.257792
5403,0.269664
5404,0.178222
5405,0.284210
5406,0.286495
5407,0.183182
5408,0.396138
5409,0.834559
5410,0.218218
5411,0.358241
5412,0.221993
5413,0.630865
5414,0.217981
5415,0.322552
5416,0.307998
5417,0.206646
5418,0.230312
5419,0.236023
5420,0.274137
5421,0.149490
5422,0.280049
5423,0.417239
5424,0.357077
5425,0.818345
5426,0.823825
5427,0.273548
5428,0.879278
5429,0.323138
5430,0.173535
5431,0.193374
5432,0.293617
5433,0.348989
5434,0.792810
5435,0.261387
5436,0.278799
5437,0.335165
5438,0.307734
5439,0.160823
5440,0.324988
5441,0.296483
5442,0.398439
5443,0.239350
5444,0.369559
5445,0.867549
5446,0.793204
5447,0.165622
5448,0.828049
5449,0.379557
5450,0.892044
5451,0.263367
5452,0.327545
5453,0.158846
5454,0.167178
5455,0.295495
5456,0.366930
5457,0.306360
5458,0.267141
5459,0.440831
5460,0.243822
5461,0.480084
5462,0.180446
5463,0.120720
5464,0.328952
5465,0.283068
5466,0.220203
5467,0.181252
5468,0.144269
5469,0.307376
5470,0.497561
5471,0.216434
5472,0.697812
5473,0.482043
5474,0.699763
5475,0.496270
5476,0.224580
5477,0.332589
5478,0.784183
5479,0.157189
5480,0.777578
5481,0.191402
5482,0.284707
5483,0.278517
5484,0.124801
5485,0.259032
5486,0.434769
5487,0.578675
5488,0.808755
5489,0.267408
5490,0.318693
5491,0.182646
5492,0.865407
5493,0.261443
5494,0.168359
5495,0.275330
5496,0.252373
5497,0.174966
5498,0.245917
5499,0.097956
5500,0.333649
5501,0.147710
5502,0.295332
5503,0.281875
5504,0.199287
5505,0.208445
5506,0.064801
5507,0.191014
5508,0.290141
5509,0.234700
5510,0.742693
5511,0.442245
5512,0.330543
5513,0.117117
5514,0.158113
5515,0.204475
5516,0.431175
5517,0.328271
5518,0.302867
5519,0.162504
5520,0.221744
5521,0.449039
5522,0.311156
5523,0.170776
5524,0.330947
5525,0.117722
5526,0.420869
5527,0.315987
5528,0.199895
5529,0.238548
5530,0.314493
5531,0.219357
5532,0.958375
5533,0.368959
5534,0.232708
5535,0.237720
5536,0.309195
5537,0.160184
5538,0.297234
5539,0.898010
5540,0.690609
5541,0.242173
5542,0.266278
5543,0.360360
5544,0.668980
5545,0.228498
5546,0.161435
5547,0.326272
5548,0.156399
5549,0.597069
5550,0.318630
5551,0.259480
5552,0.833218
5553,0.344472
5554,0.407563
5555,0.337691
5556,0.835376
5557,0.256030
5558,0.195932
5559,0.380098
5560,0.352235
5561,0.528221
5562,0.292942
5563,0.356747
5564,0.471121
5565,0.554366
5566,0.171234
5567,0.101025
5568,0.233095
5569,0.484295
5570,0.461592
5571,0.168903
5572,0.963910
5573,0.730641
5574,0.218240
5575,0.729101
5576,0.288005
5577,0.417246
5578,0.173643
5579,0.271843
5580,0.368111
5581,0.252866
5582,0.930050
5583,0.146228
5584,0.325297
5585,0.228379
5586,0.313693
5587,0.118287
5588,0.422359
5589,0.265246
5590,0.238155
5591,0.350458
5592,0.771078
5593,0.350969
5594,0.302334
5595,0.325256
5596,0.432391
5597,0.963625
5598,0.193446
5599,0.311222
5600,0.233766
5601,0.294658
5602,0.197092
5603,0.349389
5604,0.343428
5605,0.309328
5606,0.293335
5607,0.150258
5608,0.368677
5609,0.354685
5610,0.475526
5611,0.187695
5612,0.484329
5613,0.369970
5614,0.357852
5615,0.285690
5616,0.202165
5617,0.261644
5618,0.207741
5619,0.215190
5620,0.182073
5621,0.330666
5622,0.466475
5623,0.215246
5624,0.302249
5625,0.298342
5626,0.067833
5627,0.168572
5628,0.184516
5629,0.375329
5630,0.128341
5631,0.868877
5632,0.363828
5633,0.418555
5634,0.166899
5635,0.150523
5636,0.125585
5637,0.340829
5638,0.236939
5639,0.093821
5640,0.354666
5641,0.694239
5642,0.266105
5643,0.123618
5644,0.263492
5645,0.571382
5646,0.231973
5647,0.195662
5648,0.447609
5649,0.809132
5650,0.253714
5651,0.408262
5652,0.809132
5653,0.279938
5654,0.396007
5655,0.845859
5656,0.487443
5657,0.139996
5658,0.947454
5659,0.516053
5660,0.309764
5661,0.237944
5662,0.547684
5663,0.157707
5664,0.136143
5665,0.298253
5666,0.630605
5667,0.127755
5668,0.273074
5669,0.716863
5670,0.161934
5671,0.632776
5672,0.146735
5673,0.314931
5674,0.356565
5675,0.198961
5676,0.110281
5677,0.190884
5678,0.262328
5679,0.171163
5680,0.314329
5681,0.481738
5682,0.360996
5683,0.340206
5684,0.151929
5685,0.236673
5686,0.092115
5687,0.314365
5688,0.341436
5689,0.180696
5690,0.199717
5691,0.089294
5692,0.108201
5693,0.360412
5694,0.283484
5695,0.437699
5696,0.338238
5697,0.062526
5698,0.163796
5699,0.258821
5700,0.290270
5701,0.141880
5702,0.152809
5703,0.304942
5704,0.318639
5705,0.383116
5706,0.185571
5707,0.233098
5708,0.660281
5709,0.936908
5710,0.638746
5711,0.211085
5712,0.099469
5713,0.289345
5714,0.253847
5715,0.220218
5716,0.358764
5717,0.266347
5718,0.133446
5719,0.347680
5720,0.279059
5721,0.878562
5722,0.278255
5723,0.276756
5724,0.238617
5725,0.849932
5726,0.346852
5727,0.233158
5728,0.213244
5729,0.173638
5730,0.182174
5731,0.794117
5732,0.748948
5733,0.169674
5734,0.669038
5735,0.143170
5736,0.202602
5737,0.356438
5738,0.288043
5739,0.252965
5740,0.152373
5741,0.240749
5742,0.246096
5743,0.163504
5744,0.274778
5745,0.629596
5746,0.313034
5747,0.941781
5748,0.167012
5749,0.416583
5750,0.262806
5751,0.282980
5752,0.143440
5753,0.517011
5754,0.390202
5755,0.279044
5756,0.328442
5757,0.204876
5758,0.135008
5759,0.150618
5760,0.142531
5761,0.177637
5762,0.275593
5763,0.340877
5764,0.439228
5765,0.156289
5766,0.797383
5767,0.166799
5768,0.281244
5769,0.179986
5770,0.336383
5771,0.348231
5772,0.269867
5773,0.466533
5774,0.403350
5775,0.203426
5776,0.313230
5777,0.279615
5778,0.824387
5779,0.140474
5780,0.246470
5781,0.227671
5782,0.293049
5783,0.488267
5784,0.377077
5785,0.782515
5786,0.260690
5787,0.829324
5788,0.774653
5789,0.218830
5790,0.171579
5791,0.284503
5792,0.292556
5793,0.599806
5794,0.234203
5795,0.442460
5796,0.301395
5797,0.154882
5798,0.183490
5799,0.314196
5800,0.715972
5801,0.136251
5802,0.631428
5803,0.331222
5804,0.282300
5805,0.180460
5806,0.210898
5807,0.313043
5808,0.335712
5809,0.642514
5810,0.129015
5811,0.205576
5812,0.820589
5813,0.394655
5814,0.277829
5815,0.173336
5816,0.304585
5817,0.226094
5818,0.297678
5819,0.618525
5820,0.341686
5821,0.208644
5822,0.297833
5823,0.855532
5824,0.458573
5825,0.331673
5826,0.239541
5827,0.915416
5828,0.172220
5829,0.745753
5830,0.876009
5831,0.260541
5832,0.106558
5833,0.344919
5834,0.266560
5835,0.190780
5836,0.208454
5837,0.172701
5838,0.216433
5839,0.499912
5840,0.514272
5841,0.346378
5842,0.781739
5843,0.150359
5844,0.149667
5845,0.283111
5846,0.128296
5847,0.412342
5848,0.792456
5849,0.433965
5850,0.548328
5851,0.781191
5852,0.214896
5853,0.225176
5854,0.294450
5855,0.391624
5856,0.187858
5857,0.161729
5858,0.368599
5859,0.157249
5860,0.254916
5861,0.259640
5862,0.223624
5863,0.287370
5864,0.320720
5865,0.515871
5866,0.328695
5867,0.790362
5868,0.254505
5869,0.163264
5870,0.351078
5871,0.251838
5872,0.334150
5873,0.360741
5874,0.936270
5875,0.311859
5876,0.337285
5877,0.398271
5878,0.189637
5879,0.228320
5880,0.420755
5881,0.231494
5882,0.171728
5883,0.162778
5884,0.191694
5885,0.221315
5886,0.091853
5887,0.294847
5888,0.317096
5889,0.291994
5890,0.969960
5891,0.275709
5892,0.331026
5893,0.526104
5894,0.144977
5895,0.254332
5896,0.554512
5897,0.371796
5898,0.270291
5899,0.682755
5900,0.347048
5901,0.734489
5902,0.320343
5903,0.222997
5904,0.264808
5905,0.379008
5906,0.225660
5907,0.793698
5908,0.252203
5909,0.315056
5910,0.348808
5911,0.269716
5912,0.123370
5913,0.819416
5914,0.279431
5915,0.889240
5916,0.133555
5917,0.181315
5918,0.313343
5919,0.435590
5920,0.186676
5921,0.303578
5922,0.261021
5923,0.318733
5924,0.315007
5925,0.371804
5926,0.277957
5927,0.402947
5928,0.222944
5929,0.451326
5930,0.193419
5931,0.262357
5932,0.348729
5933,0.410819
5934,0.347814
5935,0.223891
5936,0.339846
5937,0.323031
5938,0.380640
5939,0.493838
5940,0.165396
5941,0.357625
5942,0.241811
5943,0.773412
5944,0.282156
5945,0.227250
5946,0.286969
5947,0.929282
5948,0.196701
5949,0.257430
5950,0.952248
5951,0.175096
5952,0.279070
5953,0.289071
5954,0.366468
5955,0.262174
5956,0.236203
5957,0.169709
5958,0.259914
5959,0.252909
5960,0.779198
5961,0.822131
5962,0.380809
5963,0.292083
5964,0.282068
5965,0.150100
5966,0.366074
5967,0.198780
5968,0.178446
5969,0.820430
5970,0.665764
5971,0.288038
5972,0.883566
5973,0.220682
5974,0.289998
5975,0.838590
5976,0.163376
5977,0.145578
5978,0.751364
5979,0.223999
5980,0.238286
5981,0.192379
5982,0.871600
5983,0.135314
5984,0.933524
5985,0.249302
5986,0.380694
5987,0.185291
5988,0.268945
5989,0.284305
5990,0.481530
5991,0.131952
5992,0.422471
5993,0.245002
5994,0.258316
5995,0.294051
5996,0.267886
5997,0.147609
5998,0.251142
5999,0.173503
6000,0.494068
6001,0.359216
6002,0.691036
6003,0.264708
6004,0.241420
6005,0.403229
6006,0.209203
6007,0.174176
6008,0.290523
6009,0.313842
6010,0.815610
6011,0.256161
6012,0.195393
6013,0.253788
6014,0.885685
6015,0.242501
6016,0.753522
6017,0.205665
6018,0.398474
6019,0.504361
6020,0.338364
6021,0.274723
6022,0.256884
6023,0.623610
6024,0.395310
6025,0.691068
6026,0.294098
6027,0.477573
6028,0.326272
6029,0.844649
6030,0.289848
6031,0.271206
6032,0.274138
6033,0.288211
6034,0.304043
6035,0.269669
6036,0.199419
6037,0.345166
6038,0.354465
6039,0.177709
6040,0.538130
6041,0.177031
6042,0.266667
6043,0.124816
6044,0.292287
6045,0.326581
6046,0.425369
6047,0.778371
6048,0.338270
6049,0.270644
6050,0.290051
6051,0.286544
6052,0.697432
6053,0.233627
6054,0.397777
6055,0.227047
6056,0.281115
6057,0.267680
6058,0.178098
6059,0.453810
6060,0.165329
6061,0.362024
6062,0.197857
6063,0.237180
6064,0.325651
6065,0.328093
6066,0.221250
6067,0.242094
6068,0.419298
6069,0.275799
6070,0.320939
6071,0.460551
6072,0.165849
6073,0.271890
6074,0.197577
6075,0.246829
6076,0.817177
6077,0.296541
6078,0.298324
6079,0.359765
6080,0.483234
6081,0.517359
6082,0.386023
6083,0.438326
6084,0.278711
6085,0.319484
6086,0.192868
6087,0.828197
6088,0.385716
6089,0.237015
6090,0.360249
6091,0.194485
6092,0.469766
6093,0.405916
6094,0.185193
6095,0.466580
6096,0.634919
6097,0.412614
6098,0.404839
6099,0.208141
6100,0.193129
6101,0.314167
6102,0.132003
6103,0.286089
6104,0.290000
6105,0.419714
6106,0.193129
6107,0.300743
6108,0.189737
6109,0.848396
6110,0.319849
6111,0.331244
6112,0.199532
6113,0.166793
6114,0.163345
6115,0.124257
6116,0.177227
6117,0.825529
6118,0.287528
6119,0.221645
6120,0.326338
6121,0.326110
6122,0.322885
6123,0.509248
6124,0.189815
6125,0.937817
6126,0.128279
6127,0.843949
6128,0.387048
6129,0.169278
6130,0.274145
6131,0.229613
6132,0.302048
6133,0.302163
6134,0.357576
6135,0.907885
6136,0.445374
6137,0.415651
6138,0.084114
6139,0.834428
6140,0.361230
6141,0.203856
6142,0.477277
6143,0.208355
6144,0.519703
6145,0.347328
6146,0.333769
6147,0.809054
6148,0.216521
6149,0.250325
6150,0.149628
6151,0.216995
6152,0.328200
6153,0.285526
6154,0.500994
6155,0.238079
6156,0.645468
6157,0.319762
6158,0.263767
6159,0.234462
6160,0.096351
6161,0.610046
6162,0.498209
6163,0.281648
6164,0.237232
6165,0.295437
6166,0.709080
6167,0.851446
6168,0.270587
6169,0.770984
6170,0.336403
6171,0.350517
6172,0.470694
6173,0.210107
6174,0.261941
6175,0.655052
6176,0.844642
6177,0.241742
6178,0.206068
6179,0.279393
6180,0.142843
6181,0.224190
6182,0.597297
6183,0.371481
6184,0.326209
6185,0.247739
6186,0.448744
6187,0.839239
6188,0.397393
6189,0.317634
6190,0.133945
6191,0.216049
6192,0.312830
6193,0.198236
6194,0.929031
6195,0.145335
6196,0.171439
6197,0.679731
6198,0.299347
6199,0.314499
6200,0.855306
6201,0.537948
6202,0.201326
6203,0.284989
6204,0.378214
6205,0.756980
6206,0.164616
6207,0.243105
6208,0.263902
6209,0.241397
6210,0.295939
6211,0.780273
6212,0.288441
6213,0.230116
6214,0.736753
6215,0.687363
6216,0.871423
6217,0.074140
6218,0.264969
6219,0.933440
6220,0.543777
6221,0.219591
6222,0.100217
6223,0.275362
6224,0.516971
6225,0.291864
6226,0.117107
6227,0.124490
6228,0.175739
6229,0.151264
6230,0.255709
6231,0.143612
6232,0.256766
6233,0.458163
6234,0.227219
6235,0.464596
6236,0.498307
6237,0.141957
6238,0.456960
6239,0.362865
6240,0.212408
6241,0.387025
6242,0.161545
6243,0.265497
6244,0.513061
6245,0.398109
6246,0.166439
6247,0.090649
6248,0.257842
6249,0.420673
6250,0.282306
6251,0.378583
6252,0.201836
6253,0.718982
6254,0.446365
6255,0.280980
6256,0.307707
6257,0.305445
6258,0.131000
6259,0.207753
6260,0.255604
6261,0.187308
6262,0.355736
6263,0.264635
6264,0.265687
6265,0.789529
6266,0.073553
6267,0.327845
6268,0.399865
